EmpID,FullName,Department,Gender,Country,Age,Joining_Date,Salary,Performance,Product,Quantity,Price,Sale_Date
1260,James Rollins,Sales,Male,USA,55,14-09-2025,86488,Good,Headphones,13,699,13-04-2025
1261,Christopher Williams,IT,Male,Canada,56,25-05-2023,135554,Excellent,Camera,3,338,28-11-2023
1262,Sarah Garza,Finance,Female,USA,59,26-03-2020,107474,Excellent,Laptop,13,861,19-04-2025
1263,Patrick Solis,Finance,Male,Canada,51,17-05-2019,72222,Excellent,Camera,8,1280,31-08-2025
1264,Michael Elliott,IT,Male,UK,48,31-03-2020,68991,Excellent,Laptop,1,507,14-08-2024
1265,Samantha Miller,Sales,Male,Germany,53,07-09-2020,93404,Poor,Mobile,12,1166,01-12-2024
1266,Donald Maldonado,HR,Male,India,41,13-08-2024,133682,Poor,Tablet,8,1037,09-03-2025
1267,Roger Benson,Finance,Female,Canada,36,05-06-2020,112934,Excellent,Headphones,7,665,26-11-2024
1268,James Olson Jr.,IT,Female,Germany,25,30-11-2024,33222,Good,Headphones,8,1934,25-09-2023
1269,Amy Ford,HR,Female,Germany,50,01-03-2022,56986,Average,Laptop,5,1247,23-09-2023
1270,Latasha Bell,Finance,Female,Germany,60,22-10-2016,106350,Average,Camera,2,1439,22-03-2025
1271,Mrs. Brandy Hansen,Finance,Male,UK,59,27-11-2022,131955,Average,Mobile,7,100,23-07-2025
1272,Misty Macias,IT,Male,UK,59,31-03-2024,102813,Poor,Laptop,4,469,24-10-2023
1273,Veronica Hebert,HR,Male,Canada,60,16-01-2025,97788,Average,Laptop,13,1884,11-02-2025
1274,Jason Roy,HR,Male,India,41,17-01-2018,137593,Excellent,Mobile,8,1776,18-03-2024
1275,Brian Estrada,Sales,Male,UK,27,24-02-2019,127074,Average,Mobile,11,1358,18-03-2025
1276,Stacie Padilla,HR,Male,UK,21,05-01-2019,72833,Average,Tablet,10,215,11-01-2025
1277,Andrew Gray,Sales,Male,Canada,48,11-02-2016,90190,Poor,Camera,4,1201,19-06-2025
1278,Gregg Garcia,Marketing,Female,Canada,53,18-12-2016,33505,Average,Camera,15,1414,27-01-2024
1279,Kelly Shah,HR,Male,India,31,12-04-2019,87710,Average,Camera,11,291,16-05-2024
1280,Linda Thompson,IT,Female,UK,33,03-07-2022,30890,Poor,Tablet,11,1173,24-11-2023
1281,Justin Waters,Marketing,Female,USA,44,22-07-2017,107274,Good,Headphones,11,350,23-05-2025
1282,Misty Sexton,IT,Male,USA,30,12-12-2020,146273,Poor,Headphones,13,116,10-11-2023
1283,Aaron Kane,Finance,Male,USA,55,08-06-2020,38223,Average,Camera,11,1874,04-04-2025
1284,Jay Hart,Finance,Female,USA,40,29-09-2019,124927,Excellent,Mobile,13,518,11-10-2023
1285,Brandon Mason,HR,Female,Canada,33,09-07-2025,128100,Average,Headphones,2,1605,20-02-2024
1286,Yesenia Nelson,IT,Female,India,58,10-03-2016,71286,Average,Tablet,13,630,13-09-2024
1287,Samantha Hoover,IT,Male,USA,59,12-09-2019,42037,Average,Laptop,2,1623,25-05-2024
1288,Chase Bradford,HR,Female,Germany,32,26-02-2016,80541,Average,Headphones,4,149,12-11-2023
1289,Victoria Torres,Marketing,Male,UK,32,17-06-2020,84927,Good,Tablet,4,956,23-09-2023
1290,Erica Delgado,HR,Female,Canada,38,31-01-2020,67548,Good,Mobile,10,571,31-10-2023
1291,Deanna Allen,Sales,Female,Germany,24,06-01-2017,143540,Good,Laptop,10,1065,04-08-2025
1292,Haley Hawkins,Marketing,Female,Canada,57,13-01-2023,69949,Average,Mobile,14,89,14-07-2024
1293,Mr. James Werner,Sales,Male,Germany,27,21-10-2019,85817,Average,Laptop,15,584,18-06-2024
1294,Andrew Gibson,HR,Female,UK,34,06-05-2021,73733,Excellent,Mobile,14,591,25-04-2024
1295,Daniel Sanford,HR,Male,UK,48,05-04-2020,74800,Poor,Headphones,14,1044,15-10-2024
1296,Michael Phillips,IT,Male,USA,22,28-07-2021,49416,Poor,Camera,10,1200,31-01-2024
1297,James Ruiz,IT,Female,India,32,18-07-2017,41491,Average,Camera,3,1955,07-06-2024
1298,William Williams,Sales,Male,Canada,58,17-08-2020,110336,Excellent,Tablet,14,806,02-12-2023
1299,Scott Diaz,HR,Male,Canada,42,05-12-2022,43349,Excellent,Headphones,1,329,03-09-2025
1300,John Adams,Finance,Male,India,35,30-09-2021,33050,Average,Mobile,6,58,15-03-2024
1301,Matthew Shaw,Finance,Male,Canada,55,22-09-2019,126449,Poor,Camera,9,1349,04-04-2025
1302,Nathan Pugh,IT,Male,Germany,34,05-05-2018,127103,Excellent,Headphones,6,1965,08-10-2024
1303,David Zimmerman,Sales,Female,Canada,45,13-01-2016,60077,Good,Headphones,14,221,17-01-2025
1304,John Rodriguez,IT,Male,Canada,59,25-01-2023,102277,Poor,Laptop,3,576,16-10-2023
1305,Angela Carrillo,Finance,Female,Germany,48,08-10-2015,107388,Excellent,Camera,3,1535,20-08-2025
1306,Luke Lopez,IT,Male,UK,54,01-11-2018,62365,Poor,Camera,2,286,26-03-2024
1307,Kathleen Jefferson,IT,Male,India,58,11-02-2018,139390,Poor,Laptop,14,1294,27-08-2025
1308,Tami Nelson,HR,Female,Canada,60,06-01-2022,115366,Poor,Camera,11,537,10-12-2023
1309,Dana Smith,Marketing,Female,UK,25,31-03-2018,95335,Excellent,Laptop,3,1569,26-05-2025
1310,Michael Gomez,IT,Female,UK,58,17-12-2016,142674,Poor,Camera,4,426,18-09-2024
1311,Paige Ayers,HR,Male,India,27,28-04-2018,144218,Average,Tablet,5,346,15-03-2024
1312,Ashley Smith,HR,Female,India,34,16-11-2021,100213,Excellent,Mobile,2,690,19-11-2024
1313,Rodney Berger,IT,Male,UK,35,28-11-2017,59113,Good,Headphones,13,1396,29-05-2025
1314,Denise Mccarthy,HR,Female,India,59,17-07-2018,107353,Excellent,Tablet,5,1524,03-12-2023
1315,Julie Murphy,Sales,Male,Canada,23,25-09-2019,106885,Average,Tablet,8,334,30-05-2025
1316,Cody Miller,HR,Male,UK,29,14-02-2021,86622,Average,Headphones,3,194,30-04-2024
1317,Paul Brock,Finance,Female,India,53,15-04-2016,120565,Average,Mobile,7,122,21-03-2025
1318,Morgan Davis,Marketing,Female,Canada,26,22-11-2020,66493,Average,Laptop,3,1542,05-10-2024
1319,Joan Gutierrez,HR,Male,Canada,41,01-11-2018,86976,Poor,Camera,9,1679,12-12-2024
1320,Renee Hill,Finance,Female,Canada,44,06-04-2022,79371,Poor,Mobile,11,1264,30-10-2024
1321,Vickie Elliott,Sales,Male,India,36,17-05-2016,124766,Excellent,Mobile,6,1212,31-12-2024
1322,Shannon Patel,Sales,Female,Canada,36,04-11-2015,33320,Good,Headphones,12,1404,15-02-2025
1323,Elizabeth Bennett,Marketing,Female,Germany,53,16-08-2018,44156,Poor,Camera,5,526,01-08-2024
1324,Jerry Rodriguez,HR,Female,India,60,17-07-2022,44263,Poor,Laptop,8,323,16-05-2024
1325,Frances Stevens,Marketing,Female,USA,58,06-07-2017,62262,Average,Headphones,10,677,09-03-2025
1326,Mr. James Byrd,HR,Male,UK,42,03-10-2016,88970,Poor,Mobile,8,674,04-07-2024
1327,David Hickman,Marketing,Female,Germany,48,13-09-2016,121318,Average,Camera,1,1430,09-02-2025
1328,Rachel Hayes,IT,Female,USA,23,04-01-2025,139623,Average,Camera,15,946,05-11-2024
1329,Ashley Anderson,Sales,Female,UK,57,28-11-2018,93865,Excellent,Camera,11,1480,06-03-2024
1330,Dr. Bradley Rogers,Sales,Female,Canada,54,24-09-2016,64761,Excellent,Tablet,11,1024,27-08-2025
1331,Aaron Alvarez,Marketing,Female,Germany,31,17-01-2023,72422,Excellent,Mobile,13,183,30-06-2024
1332,Charles King,Finance,Female,UK,45,15-07-2017,68072,Good,Headphones,12,1244,02-10-2024
1333,George Stephens,Finance,Male,UK,44,15-09-2025,82543,Poor,Headphones,14,86,29-10-2023
1334,Robert Alvarez,Finance,Female,Germany,57,23-12-2018,52121,Average,Laptop,1,272,24-01-2024
1335,Madison Garcia,IT,Male,Germany,24,20-11-2016,141773,Good,Headphones,11,1440,12-04-2025
1336,Ronald Ballard,Finance,Male,Canada,39,27-06-2024,138527,Poor,Camera,7,469,19-09-2024
1337,Brenda Mills,Finance,Female,Canada,35,18-10-2015,84284,Average,Tablet,1,214,10-04-2025
1338,Kathryn Miller,IT,Female,Germany,59,17-07-2018,124420,Poor,Headphones,5,1702,19-03-2025
1339,Mike Callahan DDS,IT,Male,India,38,20-05-2022,36359,Excellent,Headphones,15,75,22-06-2024
1340,Barbara Taylor,Marketing,Female,India,50,06-09-2023,91712,Good,Headphones,5,1595,30-07-2025
1341,Mark Deleon,Marketing,Female,India,27,28-08-2019,144746,Good,Tablet,11,1307,06-09-2024
1342,Robert Miller,HR,Female,India,33,22-04-2023,146100,Average,Laptop,10,1827,15-02-2024
1343,Stephanie Johnson,IT,Female,Canada,27,30-05-2016,40455,Poor,Laptop,4,489,27-09-2023
1344,Peggy Rivera,Marketing,Female,India,25,11-04-2019,48621,Good,Tablet,6,1261,29-12-2024
1345,Michael Walters,Sales,Female,Canada,49,04-10-2021,111500,Poor,Laptop,10,763,08-03-2025
1346,Briana Wright,Marketing,Female,Canada,40,16-11-2024,124283,Good,Laptop,3,1482,18-08-2024
1347,William Jones,Marketing,Male,UK,22,20-07-2024,117255,Average,Headphones,15,1861,22-06-2025
1348,Mitchell Williams Jr.,HR,Male,USA,47,24-11-2019,131728,Good,Tablet,11,1726,13-01-2024
1349,Paul Williams,Marketing,Female,USA,27,24-04-2024,132363,Excellent,Tablet,1,1158,14-03-2024
1350,Timothy Valencia,HR,Male,Germany,40,25-09-2024,104769,Poor,Tablet,10,1633,06-10-2023
1351,Cindy Murphy,Sales,Male,Canada,26,04-01-2023,116864,Excellent,Mobile,8,1428,16-10-2024
1352,Dana Brock,Sales,Male,Germany,60,20-02-2016,82828,Good,Headphones,5,1898,26-09-2023
1353,Kenneth Brady,IT,Female,Germany,22,09-05-2019,79582,Average,Mobile,8,1288,10-02-2025
1354,Ryan Thompson,IT,Male,USA,29,15-09-2017,146265,Average,Laptop,9,179,26-01-2025
1355,Michelle Rodriguez,IT,Male,UK,46,29-01-2020,75446,Average,Laptop,7,280,24-04-2024
1356,David Nolan,IT,Male,Canada,31,17-05-2022,130975,Poor,Camera,2,1745,31-01-2024
1357,Robert Ortiz,HR,Male,UK,37,10-07-2024,81300,Excellent,Mobile,1,521,21-10-2024
1358,Peter Abbott,HR,Female,India,28,08-11-2024,69040,Poor,Laptop,13,158,24-02-2024
1359,Courtney Flores,Marketing,Female,UK,23,27-01-2017,120618,Good,Camera,11,1741,05-10-2024
1360,Cindy Munoz,Finance,Male,Canada,52,06-05-2025,117304,Average,Headphones,9,325,01-07-2025
1361,Daniel Ingram,Marketing,Female,Canada,58,18-06-2018,126937,Good,Headphones,4,1261,13-09-2025
1362,Kathleen Crawford,Finance,Male,India,38,26-06-2016,83670,Average,Camera,10,1058,25-03-2025
1363,Shelia Edwards,Marketing,Female,USA,58,21-11-2016,97353,Poor,Camera,13,545,22-03-2024
1364,Robert Wong,Marketing,Female,Germany,50,30-07-2019,52173,Poor,Camera,1,1397,01-11-2023
1365,Melissa Hernandez,IT,Female,USA,26,06-07-2017,144799,Good,Camera,6,910,03-06-2024
1366,Cindy Gordon,Sales,Female,UK,39,14-12-2023,74937,Average,Headphones,11,406,06-06-2025
1367,Anna Rubio,Marketing,Male,India,54,23-11-2022,125375,Good,Laptop,10,988,11-06-2024
1368,Daniel Young,Sales,Female,UK,22,09-08-2023,90635,Poor,Laptop,5,1001,03-12-2023
1369,Jessica Gonzalez,Marketing,Male,UK,44,09-09-2023,92695,Average,Laptop,9,1790,17-01-2025
1370,Patrick Silva,Marketing,Male,Germany,46,25-06-2022,118282,Excellent,Mobile,1,1858,17-07-2024
1371,John Johnson,HR,Female,UK,27,12-09-2016,114814,Good,Tablet,12,135,27-03-2024
1372,Andrew Acosta,IT,Female,Germany,36,04-11-2019,148698,Excellent,Headphones,7,210,29-12-2023
1373,Alice Davis,IT,Male,Canada,45,04-09-2023,138171,Average,Headphones,11,723,09-09-2025
1374,Ashley Jacobs,IT,Female,India,21,04-08-2016,62295,Good,Mobile,5,175,01-03-2024
1375,Brian Johnston,HR,Female,UK,31,21-01-2022,44514,Excellent,Camera,14,1516,15-08-2025
1376,Jacqueline Meyer,HR,Female,Germany,38,22-01-2025,58384,Good,Headphones,13,1914,30-07-2025
1377,John Salazar,HR,Male,Germany,60,30-11-2015,59495,Poor,Laptop,5,1012,15-05-2025
1378,Amber Harper DVM,Marketing,Female,USA,24,29-01-2022,30346,Good,Tablet,2,1042,03-04-2024
1379,Mrs. Shirley Jenkins MD,IT,Male,Canada,27,25-04-2016,44375,Poor,Mobile,10,1719,21-06-2025
1380,Jennifer Macdonald,Finance,Male,UK,53,12-09-2017,123337,Excellent,Mobile,11,681,29-07-2024
1381,Annette Williams,Marketing,Female,Germany,23,27-11-2017,38768,Excellent,Tablet,13,1101,12-10-2023
1382,Melissa Gray,Finance,Female,Canada,22,03-12-2024,39869,Average,Headphones,3,1660,06-06-2024
1383,Sarah Tucker,IT,Male,Canada,50,30-06-2020,119873,Average,Laptop,11,601,09-07-2025
1384,Rachel Ramos,Finance,Male,India,24,08-11-2022,57834,Average,Camera,12,1478,25-07-2025
1385,Ana Rowe,Sales,Male,India,34,18-06-2025,37013,Poor,Laptop,5,1121,13-10-2023
1386,Jonathan Herring,IT,Female,Germany,45,02-06-2022,46770,Excellent,Mobile,5,591,17-07-2024
1387,Stephanie Mosley,Marketing,Male,USA,37,15-01-2019,54006,Good,Camera,13,1830,09-09-2024
1388,David Solis,IT,Female,Canada,30,19-03-2020,45890,Average,Tablet,4,1753,12-10-2024
1389,Rebecca Harris,IT,Female,USA,54,22-07-2025,139412,Excellent,Camera,5,1332,15-02-2025
1390,David Page,Finance,Male,Germany,31,23-03-2025,30813,Excellent,Mobile,10,852,20-12-2024
1391,Kendra Beard,Finance,Male,USA,21,20-04-2024,63894,Good,Headphones,4,1200,18-09-2025
1392,Michael Contreras,Marketing,Male,Germany,29,09-04-2021,53504,Good,Headphones,1,1969,09-06-2025
1393,Mikayla Thomas,HR,Male,Germany,45,10-09-2018,59764,Average,Tablet,3,511,10-07-2025
1394,Cynthia Henry,IT,Female,Germany,51,31-07-2020,58409,Good,Camera,1,1012,17-05-2025
1395,Pamela Lamb,Marketing,Female,UK,28,06-10-2016,53971,Excellent,Tablet,8,535,26-05-2025
1396,Jennifer Greene,IT,Male,USA,58,08-07-2019,100637,Good,Headphones,13,88,09-05-2025
1397,Peter Ellis,IT,Female,USA,26,02-06-2018,114351,Excellent,Laptop,12,1969,16-04-2024
1398,Brian Alexander,Marketing,Male,Canada,37,18-05-2022,146595,Excellent,Laptop,5,1456,08-06-2024
1399,Jeffrey Maddox,Sales,Male,Canada,27,27-09-2017,137142,Average,Camera,12,1076,13-11-2023
1400,Catherine Hardy,Marketing,Male,India,37,31-01-2025,94640,Excellent,Headphones,5,583,20-06-2024
1401,Catherine Mason,HR,Male,UK,40,09-08-2020,88952,Average,Laptop,9,1732,03-05-2024
1402,Miranda Brown,Marketing,Female,Canada,52,09-05-2018,74375,Average,Headphones,12,552,21-07-2024
1403,Lee Hess,Finance,Female,Germany,48,31-12-2022,142385,Average,Laptop,9,1095,08-05-2024
1404,Lisa Ryan,IT,Male,Canada,23,12-02-2020,105773,Poor,Mobile,9,1717,01-05-2024
1405,Samantha Turner,IT,Female,India,58,11-02-2019,86862,Average,Mobile,3,831,24-12-2024
1406,Billy Webb,Finance,Male,India,22,17-04-2025,56626,Excellent,Laptop,12,191,22-10-2023
1407,Amy Crawford,Marketing,Female,UK,37,29-10-2021,138216,Excellent,Camera,6,1840,29-10-2024
1408,Danny House,Marketing,Female,India,56,03-03-2022,103496,Poor,Camera,9,1781,16-08-2024
1409,Tiffany Clark,IT,Male,Germany,29,16-09-2019,49678,Excellent,Tablet,3,640,02-10-2024
1410,Ann Melendez,Marketing,Male,Germany,21,01-04-2021,105485,Excellent,Mobile,13,1056,17-07-2024
1411,Megan Lawson,IT,Male,UK,55,11-04-2019,45615,Average,Laptop,12,1570,25-07-2025
1412,Jill Boyd,IT,Male,UK,51,06-02-2024,32503,Poor,Laptop,4,1968,25-04-2025
1413,Linda Bell,Sales,Male,UK,31,16-06-2023,138452,Average,Laptop,7,1333,13-10-2024
1414,Nathan Cook,IT,Male,Germany,35,26-06-2019,101944,Poor,Camera,2,1181,08-05-2025
1415,Scott Mills,HR,Male,Canada,56,13-05-2021,141011,Poor,Headphones,4,833,19-11-2024
1416,Paula Landry,Finance,Female,Germany,57,13-08-2024,96449,Excellent,Camera,2,1250,29-01-2024
1417,Rebecca Ruiz,HR,Female,UK,51,08-05-2022,65958,Excellent,Laptop,1,1688,15-02-2024
1418,Sylvia Murray,IT,Male,India,23,21-08-2025,84125,Good,Camera,5,656,02-10-2024
1419,Tracy Hoffman,Marketing,Male,Germany,41,14-11-2017,31790,Excellent,Camera,8,1464,02-09-2024
1420,Brenda Garrison,IT,Male,India,21,15-10-2024,73295,Average,Camera,14,276,19-06-2025
1421,Mark Simon,Sales,Female,UK,55,14-08-2016,108518,Poor,Headphones,4,527,02-04-2024
1422,Rhonda Hunt,HR,Female,UK,32,26-02-2023,140436,Excellent,Camera,6,1567,31-07-2024
1423,John Jones,IT,Female,Canada,50,05-10-2017,86145,Poor,Camera,11,395,25-10-2024
1424,Rachel Wilson,IT,Female,USA,49,01-04-2019,106613,Good,Camera,14,1376,04-08-2024
1425,William Wilson,IT,Male,India,23,13-07-2017,147807,Good,Camera,10,1502,06-08-2025
1426,Mrs. Michelle Smith,HR,Male,Germany,31,16-07-2020,42608,Average,Mobile,15,841,11-08-2024
1427,Scott Valencia,Finance,Male,Canada,51,03-04-2018,139379,Good,Laptop,11,1473,02-11-2024
1428,Jacob Hart,Marketing,Male,USA,48,20-01-2016,110008,Poor,Laptop,2,1092,09-11-2024
1429,Gregory Mcclain,IT,Male,UK,57,23-12-2021,52212,Good,Camera,13,1932,01-11-2023
1430,Jay Reed,Marketing,Female,Germany,28,15-02-2023,125834,Excellent,Headphones,13,845,19-09-2024
1431,Sally Grant,Sales,Female,Germany,56,22-02-2021,100514,Average,Laptop,7,1668,16-12-2023
1432,Jeff White,Finance,Female,Canada,24,20-10-2020,71060,Poor,Headphones,15,682,05-05-2024
1433,Dr. Jorge Hamilton,Sales,Female,UK,35,01-07-2017,83132,Excellent,Mobile,13,1951,24-08-2025
1434,George Reynolds DDS,HR,Female,Germany,30,12-01-2025,72622,Good,Tablet,11,611,26-03-2024
1435,Amanda Perez,HR,Male,Germany,47,26-06-2020,35532,Average,Laptop,6,505,25-10-2023
1436,Jessica Thompson,Finance,Male,Canada,60,06-10-2024,84963,Poor,Laptop,14,918,18-04-2025
1437,Andrew Gould,HR,Female,Germany,42,17-10-2024,61160,Excellent,Mobile,3,1690,20-03-2024
1438,Mariah Stewart,Marketing,Female,Canada,36,07-07-2025,119152,Poor,Laptop,11,1796,18-10-2023
1439,Ann Munoz,Sales,Female,UK,47,11-06-2021,73386,Poor,Mobile,3,1706,13-01-2024
1440,Alicia Mccormick,Sales,Male,USA,53,14-09-2024,118747,Good,Mobile,14,949,08-01-2024
1441,Dominique Petty,Finance,Male,Canada,33,27-06-2024,39497,Excellent,Tablet,10,1574,11-10-2023
1442,Jessica Lee,Marketing,Female,Germany,47,09-07-2025,91472,Poor,Mobile,14,1076,01-12-2023
1443,Beverly Kelly,Marketing,Female,Germany,47,26-08-2025,48960,Good,Tablet,3,1729,28-11-2023
1444,Dawn Cobb,Marketing,Male,USA,47,15-03-2016,125835,Excellent,Camera,6,1297,07-06-2025
1445,Bonnie Wyatt,Finance,Female,Germany,22,07-06-2017,120931,Average,Mobile,8,1487,18-03-2025
1446,James Nelson,Marketing,Male,Canada,55,26-05-2017,102561,Poor,Headphones,9,132,26-06-2024
1447,Christopher Mclean,HR,Female,USA,31,24-12-2023,137983,Poor,Laptop,4,1065,10-02-2024
1448,Jonathan Hernandez Jr.,IT,Male,USA,49,15-11-2016,37262,Excellent,Camera,12,1127,25-09-2024
1449,Stephen Rodgers,Sales,Female,Germany,45,16-08-2019,147530,Excellent,Laptop,2,1004,14-10-2023
1450,Cynthia Paul,Sales,Female,India,25,03-10-2017,99563,Poor,Mobile,6,230,10-06-2025
1451,Travis Greer,HR,Female,India,38,31-01-2025,138739,Excellent,Mobile,1,1382,23-11-2024
1452,Robert Vargas Jr.,Marketing,Male,Canada,38,11-04-2016,99390,Good,Tablet,15,1398,06-11-2024
1453,Lorraine Thomas,Sales,Female,Canada,32,13-11-2015,89279,Excellent,Mobile,10,1942,15-04-2024
1454,Claudia Jackson,HR,Female,Canada,45,18-01-2024,138324,Poor,Headphones,2,1226,29-11-2024
1455,Janice Adams,Sales,Male,Canada,25,23-05-2017,121326,Average,Headphones,2,394,25-04-2025
1456,Timothy Harris,Sales,Male,Germany,56,29-01-2019,36386,Average,Camera,12,59,04-04-2024
1457,Trevor Ortega,Sales,Male,Canada,58,13-07-2018,50805,Poor,Mobile,15,474,17-12-2023
1458,Jacob Walker,IT,Male,USA,52,24-08-2017,120976,Average,Tablet,3,79,01-12-2023
1459,Keith Diaz,Finance,Female,USA,24,25-08-2023,61915,Excellent,Laptop,10,468,20-12-2024
1460,Sarah Bailey,Sales,Male,India,50,03-12-2024,75920,Poor,Camera,2,1929,08-05-2025
1461,Brenda Barry,HR,Male,India,50,05-12-2017,46582,Good,Mobile,15,220,15-08-2025
1462,Erica Booker,Marketing,Female,India,60,16-10-2020,103086,Good,Tablet,7,1268,08-07-2024
1463,Kathleen Whitehead DVM,Marketing,Male,USA,37,22-06-2021,147779,Excellent,Headphones,1,802,01-02-2024
1464,Dennis Goodman,IT,Male,Germany,39,08-11-2021,86186,Poor,Camera,10,1745,28-02-2025
1465,Jeremy Cruz,Marketing,Male,Canada,50,09-09-2025,110523,Poor,Laptop,9,1615,06-09-2025
1466,Diane Schultz,IT,Male,UK,50,14-11-2024,119589,Good,Laptop,1,1525,17-04-2024
1467,Adrian Williams,HR,Female,UK,48,26-06-2019,146384,Poor,Headphones,1,927,01-07-2024
1468,Michael Chaney,Marketing,Female,USA,24,12-11-2019,142248,Good,Camera,2,66,24-09-2023
1469,Devin Jordan,IT,Male,India,26,10-09-2021,119921,Excellent,Mobile,6,982,03-04-2024
1470,Jennifer Thomas,Marketing,Female,USA,49,02-01-2017,136285,Good,Laptop,8,1002,27-03-2024
1471,Colleen Tran,Finance,Female,USA,37,10-07-2020,128849,Poor,Tablet,12,998,25-08-2025
1472,Colin Wilson,HR,Female,Germany,59,14-12-2016,66976,Average,Laptop,14,1568,30-03-2025
1473,David Mendoza,Sales,Female,USA,40,09-09-2021,114940,Average,Tablet,3,1180,17-03-2024
1474,Katie Simon,Sales,Male,India,60,15-07-2025,97799,Excellent,Tablet,13,1242,07-01-2024
1475,Albert Turner,Sales,Female,UK,59,05-02-2020,81655,Good,Laptop,6,589,20-02-2024
1476,Ricky Boyer,IT,Male,Canada,27,11-10-2023,129240,Good,Camera,5,1760,05-11-2024
1477,Frank Steele,HR,Female,Canada,51,30-01-2019,81977,Good,Tablet,10,979,13-08-2024
1478,Jacob Smith,HR,Female,Germany,54,02-05-2017,119675,Excellent,Tablet,2,1563,08-03-2025
1479,Randall Fleming Jr.,Finance,Male,USA,44,16-08-2016,149389,Excellent,Laptop,7,1897,22-03-2025
1480,Jamie Cook,HR,Male,Canada,55,05-07-2018,62731,Good,Camera,11,337,07-07-2025
1481,Matthew Murphy,Finance,Female,UK,48,09-06-2017,50683,Excellent,Mobile,4,947,02-08-2024
1482,Margaret Jones,HR,Female,USA,48,07-11-2017,80419,Excellent,Headphones,11,1324,13-02-2024
1483,Peter Flores,Sales,Male,USA,32,22-02-2016,133790,Good,Camera,1,1672,01-02-2025
1484,Lonnie Smith,Sales,Female,UK,24,04-04-2023,128243,Poor,Mobile,1,295,03-05-2025
1485,Elizabeth Mathews,Sales,Female,India,21,17-10-2019,67966,Good,Headphones,3,494,22-08-2024
1486,Christopher Norris,Sales,Female,UK,35,28-08-2024,80602,Good,Mobile,7,1749,30-01-2025
1487,John Bradford,Sales,Male,India,50,06-09-2020,101241,Excellent,Tablet,6,552,06-07-2025
1488,Dylan Gross,Finance,Female,UK,27,15-07-2023,59618,Excellent,Headphones,2,1609,01-11-2023
1489,Dana Smith,Sales,Female,UK,49,17-01-2024,96138,Excellent,Camera,15,1467,13-01-2024
1490,Donna Wood,Sales,Male,UK,50,06-01-2017,133210,Good,Tablet,9,580,14-12-2023
1491,Amber Sutton,Sales,Male,India,23,01-05-2017,104759,Average,Laptop,13,331,01-05-2024
1492,Eric Flores,HR,Male,India,21,27-07-2025,148473,Poor,Laptop,1,1140,29-03-2024
1493,Melanie Jackson,Sales,Male,Germany,36,28-06-2016,46710,Poor,Tablet,9,162,18-03-2024
1494,Dale Moore,HR,Male,Canada,59,14-03-2022,133316,Excellent,Camera,6,357,15-08-2025
